"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.gifPrefix","Answer.answer1","Answer.answer2","Answer.answer3","Answer.doNotRedirect","Approve","Reject"
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","33IZTU6J822ZBAB33VU04PU9Z3XSXZ","A2E3SM3T01ENIR","Approved","Thu Apr 05 18:02:03 PDT 2018","Thu Apr 05 18:03:02 PDT 2018","Thu Apr 05 18:04:02 PDT 2018","2018-04-06 01:04:16 UTC","","","59","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","4","6","7","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","33LK57MYLU6OG5BI4DIL1AAK79SSZ5","A1NKBXOTZAI1YK","Approved","Fri Apr 06 16:34:47 PDT 2018","Fri Apr 06 16:35:06 PDT 2018","Fri Apr 06 16:36:06 PDT 2018","2018-04-06 23:36:16 UTC","","","19","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","1","2","2","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","33LK57MYLU6OG5BI4DIL1AAK7ZMZSM","A1Y0ABOUJUMCWW","Approved","Thu Apr 05 10:37:10 PDT 2018","Thu Apr 05 10:37:33 PDT 2018","Thu Apr 05 10:38:33 PDT 2018","2018-04-05 17:39:16 UTC","","","23","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","4","7","2","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","33LKR6A5KFLS093PL2EJJLMUW3L1TM","A13NXSZ9D5NTHN","Approved","Thu Apr 05 10:23:36 PDT 2018","Thu Apr 05 10:28:33 PDT 2018","Thu Apr 05 10:29:33 PDT 2018","2018-04-05 17:30:16 UTC","","","297","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","1","10","10","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","33SA9F9TRYVJCR1VSVE9DPCNP63EW4","ASWZO1WY1UHEP","Approved","Thu Apr 05 10:10:48 PDT 2018","Thu Apr 05 10:14:51 PDT 2018","Thu Apr 05 10:15:51 PDT 2018","2018-04-05 17:16:16 UTC","","","243","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","6","5","8","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","34FNN24DCNAN5D32WV3UUSRQNR0Y5U","A1RYC2OETJVEG7","Approved","Thu Apr 05 22:09:57 PDT 2018","Thu Apr 05 22:11:09 PDT 2018","Thu Apr 05 22:12:09 PDT 2018","2018-04-06 05:12:16 UTC","","","72","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","6","5","6","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","34QN5IT0T0S9V0QJMLZOEK7XDAB806","A3QLMSLL4AYTDT","Approved","Sat Apr 07 09:20:22 PDT 2018","Sat Apr 07 09:20:58 PDT 2018","Sat Apr 07 09:21:58 PDT 2018","2018-04-07 16:22:16 UTC","","","36","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","1","10","1","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","34X6J5FLPUZM3AR1UNQUIG7T6DTQJ8","A3699R3L9NVDWY","Approved","Thu Apr 05 10:59:26 PDT 2018","Thu Apr 05 11:00:08 PDT 2018","Thu Apr 05 11:01:08 PDT 2018","2018-04-05 18:01:16 UTC","","","42","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","5","3","8","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","34Z02EIMITESTKI7PJAJ5G3KRGVT01","A2VT4THSDRAW7I","Approved","Thu Apr 05 21:13:39 PDT 2018","Thu Apr 05 21:13:54 PDT 2018","Thu Apr 05 21:14:54 PDT 2018","2018-04-06 04:15:16 UTC","","","15","100% (4/4)","100% (3/3)","100% (3/3)","demonstration_","2","1","4","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","351SEKWQS1IIF9THSYX2Y9SBRY7DME","A2BAQ26SMQQEUG","Approved","Fri Apr 06 02:00:54 PDT 2018","Fri Apr 06 02:01:39 PDT 2018","Fri Apr 06 02:02:39 PDT 2018","2018-04-06 09:03:16 UTC","","","45","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","2","1","4","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","354P56DE9L45WV5CLIQ2AQHLX6G7S9","AKH0WFAUBUKUS","Approved","Thu Apr 05 11:06:38 PDT 2018","Thu Apr 05 11:07:35 PDT 2018","Thu Apr 05 11:08:35 PDT 2018","2018-04-05 18:09:16 UTC","","","57","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","1","8","9","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","3634BBTX0PVTHAHMYPU0UGOFM27IFI","A2UO3QJZNC2VOE","Approved","Fri Apr 06 05:58:13 PDT 2018","Fri Apr 06 05:58:56 PDT 2018","Fri Apr 06 05:59:56 PDT 2018","2018-04-06 13:00:17 UTC","","","43","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","2","7","8","10","true"
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","36V4Q8R5ZL1C4IXMXK3MY8ZAADZQMZ","A1E5PWE8O010XK","Approved","Fri Apr 06 05:38:56 PDT 2018","Fri Apr 06 05:40:36 PDT 2018","Fri Apr 06 05:41:36 PDT 2018","2018-04-06 12:42:16 UTC","","","100","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","2","4","3","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","37C0GNLMHG4GQ68P5IQL9DVP1YXD69","A3B7TNVOISSZ2O","Approved","Fri Apr 06 06:24:29 PDT 2018","Fri Apr 06 06:27:21 PDT 2018","Fri Apr 06 06:28:21 PDT 2018","2018-04-06 13:29:16 UTC","","","172","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","7","4","8","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","37WLF8U1WQRO4CEZXZC8DQQFL4V6KA","A1JMINVUZ2AOZR","Approved","Thu Apr 05 16:58:15 PDT 2018","Thu Apr 05 16:59:53 PDT 2018","Thu Apr 05 17:00:53 PDT 2018","2018-04-06 00:01:16 UTC","","","98","100% (1/1)","100% (1/1)","100% (1/1)","demonstration_","1","3","2","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","37XITHEISXAZ7X0VXAY80243CL0CR7","APR6H3HAOE9OU","Approved","Fri Apr 06 06:47:24 PDT 2018","Fri Apr 06 06:47:44 PDT 2018","Fri Apr 06 06:48:44 PDT 2018","2018-04-06 13:49:16 UTC","","","20","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","4","6","5","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","386CSBG1O0NAFFCUA4W59C2OK746QD","AJDWFBDGUPY14","Approved","Thu Apr 05 10:34:37 PDT 2018","Thu Apr 05 10:39:09 PDT 2018","Thu Apr 05 10:40:09 PDT 2018","2018-04-05 17:40:16 UTC","","","272","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","7","8","10","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","38F5OAUN5ODG6MRWAOE36CAJOZ9H7G","A2749DC85C9H0F","Approved","Thu Apr 05 18:21:41 PDT 2018","Thu Apr 05 18:23:41 PDT 2018","Thu Apr 05 18:24:41 PDT 2018","2018-04-06 01:25:16 UTC","","","120","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","7","3","3","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","38SKSKU7R2YFH2RIK0XYPTTZJ49ILF","A1CHC8M7CWC254","Approved","Fri Apr 06 23:50:21 PDT 2018","Fri Apr 06 23:50:38 PDT 2018","Fri Apr 06 23:51:38 PDT 2018","2018-04-07 06:52:16 UTC","","","17","100% (2/2)","100% (2/2)","100% (2/2)","demonstration_","7","6","7","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","38YMOXR4MV0FZC8GMDVB11KA8NFW6V","A1PUHCEBSOWETV","Approved","Sat Apr 07 21:46:21 PDT 2018","Sat Apr 07 21:46:37 PDT 2018","Sat Apr 07 21:47:37 PDT 2018","2018-04-08 04:48:16 UTC","","","16","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","3","1","2","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","39GHHAVOMGSFE543WQJHFD6OAX34JK","AAWX7QFQUNM6D","Approved","Fri Apr 06 23:03:51 PDT 2018","Fri Apr 06 23:06:09 PDT 2018","Fri Apr 06 23:07:09 PDT 2018","2018-04-07 06:07:16 UTC","","","138","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","10","10","5","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","39PAAFCODN18MLJNSGY8Q9TALIFTVC","A1UQ4029LCS7","Approved","Fri Apr 06 19:59:46 PDT 2018","Fri Apr 06 20:00:34 PDT 2018","Fri Apr 06 20:01:34 PDT 2018","2018-04-07 03:02:16 UTC","","","48","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","7","4","5","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","39RP059MEIUP0CVXE26W3J4BO7MBMK","A3N7R7P9HP2YB6","Approved","Thu Apr 05 10:51:49 PDT 2018","Thu Apr 05 10:52:12 PDT 2018","Thu Apr 05 10:53:12 PDT 2018","2018-04-05 17:53:16 UTC","","","23","100% (4/4)","100% (3/3)","100% (3/3)","demonstration_","3","4","6","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","3AQF3RZ559JDOQMLWOLBXDYAD5Q6FE","A194R45ACMQEOR","Approved","Thu Apr 05 10:13:33 PDT 2018","Thu Apr 05 10:14:11 PDT 2018","Thu Apr 05 10:15:11 PDT 2018","2018-04-05 17:15:16 UTC","","","38","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","8","1","3","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","3AZHRG4CU5LNU3KDA44SN3ZMXC1303","A1A41ASXCSFKDX","Approved","Thu Apr 05 10:20:34 PDT 2018","Thu Apr 05 10:20:51 PDT 2018","Thu Apr 05 10:21:51 PDT 2018","2018-04-05 17:22:16 UTC","","","17","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","8","4","10","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","3BEFOD78W7U5FDAOZNW9V5Y5EFF4MH","AM5CFEE9TX19X","Approved","Thu Apr 05 11:33:48 PDT 2018","Thu Apr 05 11:34:38 PDT 2018","Thu Apr 05 11:35:38 PDT 2018","2018-04-05 18:36:16 UTC","","","50","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","6","9","8","10",""
"3H781YYV6UJPXQ077O4X2LA6O1ZTEO","39WEDTMWD6HW693W0G0KB8BN6BJVXA","Rate similarity of GIFs","Rate overall similarity between the content of two GIFs","image, gif, similarity, rate","$0.10","Thu Apr 05 10:08:32 PDT 2018","100","BatchId:3182112;OriginalHitTemplateId:;","1800","60","Thu Apr 12 10:08:32 PDT 2018","","","3C5W7UE9CGRWDFYYJYYESGV37M3MXL","A3FYQFWEULR6QB","Approved","Fri Apr 06 23:29:09 PDT 2018","Fri Apr 06 23:30:27 PDT 2018","Fri Apr 06 23:31:27 PDT 2018","2018-04-07 06:32:16 UTC","","","78","100% (3/3)","100% (3/3)","100% (3/3)","demonstration_","4","6","4","10",""
